-0.600033333,-0.5667,-0.533366667,-0.500033333,-0.4667,-0.433366667,-0.400033333,-0.3667,-0.333366667,-0.300033333,-0.2667,-0.233366667,-0.200033333,-0.1667,-0.133366667,-0.100033333,-0.0667,-0.033366667,-3.33E-05,0.0333,0.066633333,0.099966667,0.1333,0.166633333,0.199966667,0.2333,0.266633333,0.299966667,0.3333,0.366633333,0.399866667,0.4331,0.466533333,0.499866667,0.5332,0.566533333,0.599866667,0.6332,0.666533333,0.699866667,0.7332,0.766533333,0.799866667,0.8332,0.866533333,0.899866667,0.9332,0.966533333,0.999866667,1.0332,1.066533333,1.099866667,1.1332,1.166533333,1.199866667,1.2332,1.266533333,1.299866667,1.3332,1.366533333,1.399866667,1.4332,1.466533333,1.499866667,1.5332,1.566533333,1.599866667,1.6332,1.666533333,1.699866667,1.7331,1.766333333,1.799766667,1.8331,1.866433333,1.899766667,1.9331,1.966433333,1.999766667,2.0331,2.066433333,2.099766667,2.1331,2.166433333,2.199766667,2.2331,2.266433333,2.299766667,2.3331,2.366433333,2.399766667,2.4331,2.466433333,2.499766667,2.5331,2.566433333,2.599766667,2.6331,2.666433333,2.699766667,2.7331,2.766433333,2.799766667,2.8331,2.866433333,2.899666667,2.9329,2.966333333,2.999666667,3.033,3.066333333,3.099666667,3.133,3.166333333,3.199666667,3.233,3.266333333,3.299666667,3.333,3.366333333,3.399666667,3.433,3.466333333,3.499666667,3.533,3.566333333,3.599666667,3.633,3.666333333,3.699666667,3.733,3.766333333,3.799666667,3.833,3.866333333,3.899666667,3.933,3.966333333,3.999666667,4.033,4.066333333,4.099666667,4.133,4.166333333,4.199666667,4.233,4.266333333,4.299666667,4.333,4.366333333,4.399666667,4.433,4.466333333,4.499666667,4.533,4.566333333,4.599666667,4.6329,4.666133333,4.699566667,4.7329
0,-0.000152933,-0.000161637,-5.9363E-05,2.7589E-05,0.000310401,0.000399238,0.000405929,0.000555801,0.00083615,0.000932827,0.00138888,0.001501327,0.002011465,0.00215509,0.002481338,0.002967655,0.003001068,0.003076764,0.003228408,0.002897351,0.001000258,-0.002367692,-0.006847535,-0.011147599,-0.016249703,-0.021583703,-0.026670669,-0.031336007,-0.035824476,-0.040970219,-0.044052829,-0.049384098,-0.054947052,-0.060927179,-0.068212105,-0.07514485,-0.080977428,-0.086829814,-0.092342556,-0.098520741,-0.10024067,-0.113246653,-0.119983099,-0.126556382,-0.131733571,-0.137526776,-0.143194886,-0.149157795,-0.155025301,-0.16113394,-0.168792384,-0.174939049,-0.181148108,-0.186492329,-0.189643072,-0.202585893,-0.208441806,-0.214373723,-0.220476402,-0.224152,-0.231749852,-0.237786068,-0.244595362,-0.251358089,-0.258423423,-0.26435558,-0.269943408,-0.278219566,-0.284817784,-0.291281517,-0.298373474,-0.304161763,-0.309827194,-0.314935523,-0.320758745,-0.32606984,-0.330974106,-0.335915736,-0.341035568,-0.347544208,-0.353999573,-0.358884106,-0.366845883,-0.373913036,-0.380631429,-0.385954181,-0.392495374,-0.395495364,-0.407554463,-0.413864079,-0.41961229,-0.425097663,-0.430815637,-0.436815122,-0.442217302,-0.448023235,-0.453747947,-0.457626307,-0.464929159,-0.472759714,-0.480140522,-0.486706608,-0.49430959,-0.501570712,-0.507013195,-0.516358303,-0.526608702,-0.533402818,-0.540384231,-0.547093327,-0.554423041,-0.559585883,-0.56546767,-0.571551054,-0.578526563,-0.584595575,-0.590247027,-0.597051929,-0.604915787,-0.612247782,-0.620022989,-0.629088972,-0.636092406,-0.64456567,-0.652266628,-0.659434541,-0.666961193,-0.670678804,-0.682520284,-0.690442794,-0.697756066,-0.703270064,-0.709996998,-0.716520376,-0.72516809,-0.732575022,-0.739725772,-0.747277458,-0.75562598,-0.763519782,-0.770165202,-0.77711887,-0.787526931,-0.795024828,-0.801538238,-0.808765153,-0.815553934,-0.824164598,-0.831886833,-0.838461749,-0.847877128,-0.855657777,-0.860202052,-0.867144284,-0.873891616,-0.882159723,-0.89086907,-0.899306963,-0.908265681,-0.914611683
